1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
1	3258665	3258734	[['Former', 'Secretary', 'State', 'Bill', 'Jones'], ['has', 'expressed', 'has', 'announced'], ['interest', 'race', 'plans']]	[['Former', 'Secretary', 'State', 'Bill', 'Jones', 'candidate'], ['had', 'divulged'], ['plans', 'Tuesday']]
0	2110325	2110199	[['Lt.', 'Scotty', 'Smither', 'county', 'firefighter'], ['was', 'struck'], ['lightning']]	[['county', 'firefighter'], ['was', 'struck', 'was'], ['lightning', 'condition', 'Frankfort', 'Regional', 'Medical', 'Center']]
1	651796	651731	[['Johnsons', 'site'], ['is', 'is'], ['www.katyjohnson', 'com', 'Maxs', 'www.tuckermax.com']]	[['Ms.', 'Johnson', 'site'], ['is', 'is'], ['www.katyjohnson', 'com', 'Mr.', 'Max', 'www.tuckermax.com']]
0	380073	379924	[['Gold', 'rise'], ['pulled', 'shunting', 'quoted'], ['metals', 'silver', 'ounce', 'New', 'York']]	[['Gold', 'bounce'], ['pulled', 'sending', 'quoted'], ['metals', 'silver', 'ounce', 'New', 'York']]
1	166426	166354	[['Trade', 'deals', 'manufacturers', 'grocery', 'retailers', 'distributors'], ['have', 'been', 'governed', 'offer'], ['contracts', 'retailers', 'discounts', 'money', 'advertising', 'payments', 'shelf', 'space']]	[['Manufacturers', 'grocers', 'distributors'], ['have', 'offering'], ['history', 'contracts', 'retailers', 'discounts', 'money', 'advertising', 'payments', 'shelf', 'space']]
1	2352216	2351995	[['rebels', 'government', 'forces'], ['have', 'been', 'accused', 'pillaging'], ['villages', 'Liberia', 'countryside', 'peace', 'agreement']]	[['rebels', 'government', 'forces', 'Taylor'], ['have', 'been', 'accused', 'pillaging'], ['villages', 'Liberia', 'countryside', 'peace', 'deal']]
0	58543	58516	[['Nasdaq', 'Stock', 'Markets', 'index'], ['added'], ['points', 'cent']]	[['Nasdaq', 'Composite', 'index', 'technology', 'stocks'], ['was'], ['points']]
1	986927	986603	[['draft', 'statement', 'Reuters', 'Friday'], ['stopped', 'endorsing', 'said', 'raised'], ['U.S.', 'charge', 'aspects', 'Iran', 'programme', 'concern']]	[['EU', 'statement'], ['stopped', 'endorsing', 'is', 'seeking', 'said', 'raised'], ['U.S.', 'charge', 'Tehran', 'weapons', 'aspects', 'Iran', 'programme', 'concern']]
0	1580901	1580702	[['ministers'], ['have', 'been', 'asked', 'explain', 'gave', 'deploy'], ['prominence', 'claim', 'Saddam', 'Hussein', 'chemical', 'weapons', 'minutes']]	[['Ahead', 'war', 'Blair'], ['cited', 'deploy'], ['intelligence', 'information', 'Saddam', 'Hussein', 'chemical', 'weapons', 'minutes']]
0	3150803	3150839	[['Lowe'], ['opened', 'including'], ['stores', 'relocations']]	[['Lowe'], ['opened', 'has'], ['stores', 'stores', 'states']]
0	2239197	2239088	[['Staff', 'writers', 'Selwyn', 'Crawford', 'Colleen', 'McCain', 'Nelson', 'Brian', 'Anderson', 'DallasNews.com'], ['contributed'], ['report']]	[['Staff', 'writers', 'Brandon', 'Formby', 'Colleen', 'McCain', 'Nelson'], ['contributed'], ['report']]
1	1684216	1684179	[['Bush'], ['said', 'was', 'reviewing', 'interviewing', 'support', 'had', 'forbidden'], ['United', 'States', 'documents', 'Iraqis', 'effort', 'claim', 'Saddam', 'weapons']]	[['Bush'], ['said', 'was', 'reviewing', 'interviewing', 'support', 'had'], ['United', 'States', 'documents', 'Iraqis', 'effort', 'administration', 'claim', 'Saddam', 'Hussein', 'weapons', 'mass', 'destruction']]
1	2854480	2854525	[['Researchers'], ['have', 'identified', 'predispose'], ['genes', 'chromosome', 'humans', 'diseases']]	[['Beck', 'team'], ['have', 'identified', 'cause', 'predispose'], ['genes', 'humans', 'diseases']]
1	839301	839710	[['Prime', 'Minister', 'Mahmoud', 'Abbas'], ['told', 'was'], ['Palestinian', 'Satellite', 'TV', 'helicopter', 'strike', 'attack']]	[['Prime', 'Minister', 'Mahmoud', 'Abbas'], ['denounced'], ['helicopter', 'strike', 'attack']]
0	1690838	1690632	[['Government', 'bonds'], ['sold', 'told', 'be', 'embarking'], ['Greenspan', 'Congress', 'Tuesday', 'U.S.', 'economy', 'period', 'growth']]	[['Greenspan'], ['told', 'be', 'embarking'], ['Congress', 'Tuesday', 'U.S.', 'economy', 'period', 'growth']]
1	3444661	3444792	[['picture', 'doctor', 'son', 'guitar'], ['appeared', 'died'], ['National', 'Enquirer', 'weeks', 'George']]	[['photograph', 'doctor', 'son', 'guitar'], ['appeared'], ['National', 'Enquirer', 'weeks', 'Harrison', 'death']]
1	1534078	1533998	[['Mayor', 'Mike', 'Bloomberg'], ['weighs'], ['football', 'star', 'William', 'Refrigerator', 'Perry', 'Nathan', 'Famous', 'July', 'Hot', 'Dog', 'Eating', 'Contest']]	[['Perry'], ['competes'], ['Nathan', 'Famous', 'July', 'Hot', 'Dog', 'Eating', 'Contest', 'Friday']]
1	587502	587614	[['Stocks'], ['had', 'surged', 'pointed'], ['Tuesday', 'reports', 'housing', 'market', 'uptick', 'consumer', 'confidence']]	[['Wall', 'Street'], ['enjoyed', 'pointed'], ['rally', 'Tuesday', 'reports', 'housing', 'market', 'uptick', 'consumer', 'confidence']]
0	969381	969512	[['IXIC'], ['declined'], ['points', 'percent']]	[['SPX'], ['gave'], ['points', 'percent']]
1	1754660	1754722	[['Administration', 'official', 'journalists', 'Friday'], ['said', 'read'], ['Mr', 'Bush', 'National', 'Security', 'Adviser', 'Condoleezza', 'Rice', 'estimate', 'entirety']]	[['administration', 'official'], ['said', 'read'], ['Bush', 'National', 'Security', 'Adviser', 'Condoleezza', 'Rice', 'National', 'Intelligence', 'Estimate']]
0	581577	581596	[['Shares', 'Mandalay'], ['closed', 'were', 'announced'], ['cents', 'earnings']]	[['Shares', 'Mandalay'], ['closed'], ['cents', 'Thursday']]
0	1684863	1685118	[['Muhammad'], ['stand'], ['trial', 'Oct.', 'slaying', 'Dean', 'Harold', 'Meyers']]	[['Muhammad'], ['is', 'charged'], ['Oct.', 'slaying', 'Dean', 'H.', 'Meyers', 'gas', 'station', 'Manassas']]
1	2727213	2727379	[['consensus', 'estimate', 'analysts', 'Thomson', 'First', 'Call'], ['called'], ['profit', 'share']]	[['Analysts'], ['polled'], ['Reuters', 'Research', 'unit', 'Reuters', 'Group', 'Plc', 'forecast', 'profit', 'share']]
0	1471951	1471935	[['Defence', 'Minister', 'Jerzy', 'Szmajdzinski'], ['said'], ['Wednesday']]	[['advance', 'guard', 'stabilization', 'force', 'Poland', 'Iraq'], ['left'], ['Wednesday', 'country', 'mission', 'years']]
0	249655	249749	[['Shares', 'Tellabs'], ['were'], ['cents', 'percent', 'morning', 'trading', 'Nasdaq']]	[['Shares', 'Tellabs'], ['were'], ['Nasdaq', 'midday']]
0	2861783	2862110	[['Columbine', 'gunman', 'Dylan', 'Klebold'], ['is', 'shown', 'released'], ['firing', 'shotgun', 'video', 'tape', 'Jefferson', 'County', 'Sheriff', 'Department']]	[['Harris'], ['appears', 'released'], ['tape', 'Wednesday', 'Jefferson', 'County', 'Sheriff', 'Office']]
0	222987	222901	[['yield'], ['fell', 'reaching'], ['basis', 'points', 'percent', 'percent', 'May', 'March']]	[['yield'], ['fell'], ['basis', 'points', 'percent', 'March', 'basis', 'points']]
1	1598662	1598729	[['artists'], ['say', 'harm', 'punish', 'need', 'have', 'lining'], ['plan', 'culture', 'help', 'performers', 'time', 'work']]	[['Artists'], ['are', 'worried', 'harm', 'need', 'have', 'lining'], ['plan', 'help', 'performers', 'time', 'shows']]
0	2760410	2760324	[['Ford'], ['have', 'earned'], ['cents', 'share']]	[['Ford', 'earnings'], ['amounted'], ['cents', 'share']]
1	3067866	3067845	[['Sharon'], ['says', 'is', 'free', 'holding', 'bring', 'believes', 'is', 'held'], ['Arad', 'Israel', 'Iran']]	[['Sharon'], ['has', 'said', 'is', 'holding', 'bring', 'believes', 'is', 'held'], ['Dirani', 'Obeid', 'Arad', 'Israel', 'Iran']]
1	1098141	1097919	[['PeopleSoft'], ['said', 'expects', 'close'], ['acquisition', 'calendar', 'quarter']]	[['PeopleSoft'], ['said', 'close'], ['JD', 'Edwards', 'acquisition', 'quarter']]
0	1123342	1123317	[['State', 'health', 'officials'], ['said', 'has'], ['Monday', 'Kansas', 'woman', 'state', 'case', 'monkeypox', 'humans', 'animals']]	[['Health', 'officials'], ['confirmed', 'has'], ['Tuesday', 'Kansas', 'woman', 'state', 'case', 'monkeypox', 'case', 'west', 'Mississippi', 'River']]
0	2054464	2054792	[['Senate'], ['passed'], ['reform', 'package']]	[['House'], ['passed'], ['bill', 'Senate']]
1	607207	607083	[['Taiwan', 'SARS', 'crisis'], ['threatened'], ['whirl', 'control', 'month']]	[['Taiwan', 'SARS', 'crisis'], ['threatened'], ['whirl', 'control', 'week', 'May']]
1	167471	167369	[['Baer'], ['said', 'had', 'concluded', 'have', 'shown', 'provided'], ['lawyers', 'victims', 'Iraq', 'support', 'bin', 'Laden', 'al-Qaida']]	[['Judge', 'Harold', 'Baer'], ['concluded', 'have', 'shown', 'provided'], ['Wednesday', 'lawyers', 'victims', 'Iraq', 'support', 'bin', 'Laden', 'al-Qaida']]
1	2049267	2049335	[['Washington'], ['is', 'given'], ['involvement', 'commitments', 'Afghanistan', 'Iraq']]	[['United', 'States'], ['is', 'given'], ['involvement', 'Liberia', 'commitments', 'Afghanistan', 'Iraq']]
1	2490925	2490771	[['U.S.', 'District', 'Judge', 'Joseph', 'DiClerico'], ['denied'], ['request', 'ruling']]	[['US', 'District', 'Judge', 'Joseph', 'A.', 'DiClerico', 'Jr.'], ['denied'], ['motion', 'injunction']]
0	1446259	1445947	None	[['Harry'], ['is'], ['teenager']]
0	782003	782027	[['NYSE', 'board'], ['elected', '_'], ['directors', 'representatives', 'industry', 'representatives']]	[['NYSE', 'board'], ['elected'], ['directors', 'board', 'others']]
1	1048624	1048761	[['Belcher'], ['said', 'became', 'had', 'hiked', 'rising'], ['airport', 'conference', 'room', 'shelter', 'area', 'families', 'hillsides', 'advance', 'water']]	[['Belcher'], ['said', 'was', 'serving', 'hiked', 'rising'], ['airport', 'conference', 'room', 'shelter', 'area', 'families', 'hillside', 'advance', 'water']]
1	3154866	3154978	[['Florida', 'straw', 'poll'], ['helped', 'catapult'], ['Bill', 'Clinton', 'prominence']]	[['Florida', 'straw', 'poll'], ['brought', 'according'], ['attention', 'Bill', 'Clinton', 'Democrats']]
0	2829648	2829613	[['Clinton'], ['did', 'mention', 'voted', 'shelve'], ['senators', 'Charles', 'Robb', 'Virginia', 'Wendell', 'Ford', 'Kentucky', 'McCain', 'bill']]	[['Democrats', 'Sen.', 'Charles', 'Robb', 'Virginia', 'Wendell', 'Ford', 'Kentucky'], ['voted'], ['Republicans']]
0	3386414	3386441	[['mud', 'flow'], ['crossed'], ['road', 'trapping', 'car']]	[['rain'], ['caused', 'including', 'trapped'], ['mudslides', 'flow', 'road', 'car']]
1	666915	667358	[['prosecutors'], ['have', 'declined', 'take', 'said', 'is', 'finished'], ['action', 'guards', 'Fine', 'inquiry']]	[['Prosecutors'], ['have', 'declined', 'take', 'said', 'was', 'finished'], ['action', 'corrections', 'officers', 'Fine', 'inquiry']]
1	987501	987609	[['Justices'], ['said', 'allows', 'administer'], ['Constitution', 'government', 'drugs', 'circumstances']]	[['justices'], ['said', 'be', 'used'], ['drugs', 'circumstances']]
1	1748331	1748343	[['Dr.', 'Greg', 'Robinson', 'AIDS', 'patient'], ['left'], ['Health', 'Canada', 'committee', 'inconsistencies', 'pot', 'access']]	[['Greg', 'Robinson', 'doctor', 'AIDS'], ['resigned', 'described'], ['Health', 'Canada', 'committee', 'inconsistencies', 'access', 'program']]
1	650062	650095	[['Dow', 'Jones', 'industrials'], ['surpassed'], ['mark', 'time', 'December']]	[['Dow', 'Jones', 'industrials'], ['climbed'], ['points', 'mark', 'time', 'December']]
0	2929323	2929306	[['Peter', 'Lyman', 'Hal', 'Varian', 'Berkeley', 'School', 'Information', 'Management', 'Systems'], ['say', 'has', 'increased'], ['information', 'production', 'percent', 'year']]	[['task'], ['appealed'], ['masters', 'megabyte', 'Peter', 'Lyman', 'Hal', 'Varian', 'professors', 'University', 'California-Berkeley', 'School', 'Information', 'Management', 'Systems']]
1	2209112	2209391	[['league'], ['said', 'is', 'taking', 'be', 'recalled', 'endorse'], ['position', 'Governor', 'Gray', 'Davis', 'Oct.', 'voting', 'replacement', 'candidate']]	[['group'], ['said', 'is', 'taking', 'be', 'recalled', 'endorse'], ['position', 'Davis', 'replacement', 'candidate']]
1	139442	139370	[['Port', 'Authority'], ['issued', 'upgrade'], ['guidelines', 'fireproofing', 'thickness', 'inches']]	[['NIST'], ['discovered', 'issued', 'upgrade'], ['Port', 'Authority', 'guidelines', 'fireproofing', 'thickness', 'inches']]
1	2469444	2469659	[['Mr', 'Annan'], ['said', 'be', 'defeated', 'act', 'solve', 'generate'], ['terrorism', 'disputes', 'conflicts', 'support']]	[['Annan'], ['said', 'be', 'defeated', 'act', 'solve', 'generate'], ['terrorism', 'conflicts', 'support']]
0	2469350	2469343	[['Smackdown', 'WWE'], ['registered'], ['voters', 'election']]	[['group'], ['has', 'registered'], ['voters']]
0	699968	699921	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['climbed'], ['points', 'percent']]	[['SPX'], ['gained'], ['points', 'percent']]
1	1319170	1319473	[['regulator', 'BaFin'], ['prove'], ['WestLB', 'risk', 'assessment']]	[['investigation', 'BaFin', 'regulator'], ['has', 'condemned'], ['bank', 'risk', 'controls']]
0	1853409	1854181	[['U.S.', 'President', 'George', 'W.', 'Bush'], ['said', 'lost'], ['nation', 'citizen', 'Hope', 'death']]	[['U.S.', 'President', 'George', 'W.', 'Bush'], ['said'], ['Monday']]
0	3353310	3353302	[['manufacturers'], ['include'], ['Fujitsu', 'Ltd.', 'Mitsubishi', 'Electric', 'Corp.', 'Motorola', 'Japan', 'Ltd.', 'NEC', 'Corp.', 'Panasonic', 'Mobile', 'Communications', 'Co.', 'Ltd.', 'Sharp', 'Corp.']]	[['Companies', 'funds'], ['are'], ['Fujitsu', 'Ltd.', 'Mitsubishi', 'Electric', 'Corp.', 'Motorola', 'Japan', 'Ltd.', 'NEC', 'Corp.', 'Panasonic', 'Mobile', 'Communications', 'Co.', 'Ltd.', 'Sharp', 'Corp.']]
1	2725648	2725720	[['be', 'be'], ['board']]	[['be', 'be'], ['board']]
0	173928	173865	[['euro'], ['rose', 'standing'], ['trading']]	[['euro'], ['rose', 'standing'], ['morning', 'trade', 'GMT']]
1	842309	842484	[['Radio', 'reports'], ['said', 'converged', 'hoping', 'disrupt'], ['hundreds', 'settlers', 'outposts', 'evacuation']]	[['Army', 'Radio'], ['reported', 'converged', 'hoping', 'disrupt'], ['today', 'hundreds', 'settlers', 'outposts', 'evacuation']]
1	2119782	2119685	[['computers'], ['were'], ['U.S.', 'Canada', 'South', 'Korea']]	[['PCs'], ['are', 'scattered'], ['United', 'States', 'Canada', 'South', 'Korea']]
1	767089	767056	[['applications'], ['are', 'designed', 'help', 'track', 'leads'], ['sales', 'people', 'customer', 'accounts', 'sales']]	[['Salesforce.com', 'rents', 'software', 'sales', 'people'], ['track', 'leads'], ['customer', 'accounts', 'sales']]
1	2057020	2056955	[['is'], ['breed']]	[['is'], ['breed']]
1	2482633	2482523	[['US', 'District', 'Judge', 'William', 'M.', 'Hoeveler', 'removal'], ['was', 'led'], ['victory', 'US', 'Sugar', 'Corp.', 'fight', 'ouster']]	[['U.S.', 'District', 'Judge', 'William', 'M.', 'Hoeveler', 'removal'], ['was', 'led'], ['victory', 'U.S.', 'Sugar', 'Corp.', 'fight', 'Hoeveler']]
0	3380184	3380987	[['house'], ['means'], ['stability', 'family']]	[['Kathy', 'Nicolo', 'Jennifer', 'Connelly'], ['is', 'find', 'has', 'fallen'], ['family', 'life']]
1	2770134	2770265	[['justices'], ['declined', 'review', 'upheld', 'speak'], ['comment', 'ruling', 'physicians', 'rights', 'patients']]	[['justices'], ['declined', 'review', 'said', 'be', 'speak'], ['comment', 'lower-court', 'ruling', 'doctors', 'patients']]
1	1643570	1643198	[['Dr', 'Blix'], ['said', 'do', 'know', 'calculated'], ['figure']]	[['Mr', 'Blix'], ['said', 'do', 'know', 'calculated'], ['figure', 'minutes', 'dossier']]
0	186673	186613	[['Lucent', 'stock'], ['shed', 'close'], ['cents', 'percent', 'trading', 'New', 'York', 'Stock', 'Exchange', 'Friday']]	[['Lucent', 'stock'], ['was'], ['penny', 'trading', 'New', 'York', 'Stock', 'Exchange', 'Friday', 'afternoon']]
1	243838	243710	[['Mitchell', 'Man', 'La', 'Mancha', 'Malcolm'], ['Gets', 'complete'], ['Amour', 'John', 'Selya', 'Movin', 'field']]	[['Brian', 'Stokes', 'Mitchell', 'revival', 'Man', 'La', 'Mancha'], ['Malcolm'], ['Gets'], ['Amour', 'John', 'Selya', 'Movin', 'fill', 'category']]
1	2110775	2110924	[['Tom', 'Kraynak', 'manager', 'operations', 'resources', 'Canton', 'East', 'Central', 'Area', 'Reliability', 'Council'], ['said', 'is', 'are', 'considering'], ['scenario', 'investigators']]	[['Tom', 'Kraynak', 'manager', 'operations', 'resources', 'Canton', 'East', 'Central', 'Area', 'Reliability', 'Council'], ['said', 'are', 'considering'], ['investigators', 'scenario']]
1	1357059	1357100	[['Smyrna', 'Nissan', 'plant'], ['was', 'named', 'said'], ['manufacturing', 'site', 'North', 'America', 'Kisber']]	[['study'], ['ranked'], ['Nissan', 'Smyrna', 'plant', 'North', 'America']]
1	3009743	3009639	[['Drewes', 'friend'], ['were', 'playing', 'ringing', 'running'], ['game', 'doorbells', 'Woodbury', 'neighborhood', 'Boca', 'Raton']]	[['Drewes', 'friend'], ['were', 'pulling', 'knocking', 'ringing', 'running'], ['game', 'doors', 'doorbells', 'Woodbury', 'neighborhood', 'Boca', 'Raton']]
0	1614015	1613879	[['Truman'], ['showed'], ['side', 'disdain', 'life', 'White', 'House']]	[['diary'], ['reveals'], ['president', 'disdain', 'life', 'White', 'House']]
1	2916184	2916154	[['Yuri', 'Malenchenko', 'American', 'Edward', 'Lu', 'Pedro', 'Duque', 'Spain'], ['landed'], ['Soyuz', 'TMA-2', 'capsule', 'GMT']]	[['Yuri', 'Malenchenko', 'American', 'Edward', 'Lu', 'Spain', 'Pedro', 'Duque'], ['came'], ['Soyuz', 'TMA-2', 'capsule', 'GMT']]
0	644152	643712	[['Authorities', 'Alabama'], ['said', 'has', 'hurt'], ['passage', 'time', 'transfer', 'retirement', 'investigators', 'case']]	[['authorities', 'Alabama'], ['said', 'has', 'hurt'], ['passage', 'time', 'case', 'Rudolph']]
1	3093470	3093389	[['glucose'], ['was', 'given', 'compared', 'given'], ['mg/dL', 'average', 'care', 'mg/dL', 'group', 'care', 'P']]	[['glucose', 'diabetes', 'risk'], ['was', 'given', 'compared', 'given'], ['average', 'care', 'group', 'treatment']]
1	3261251	3261222	[['men'], ['continue', 'be', 'questioned'], ['Section', 'Terrorism', 'Act']]	[['men', 'women', 'property'], ['were', 'arrested'], ['Section', 'Terrorism', 'Act']]
1	2002136	2002037	[['Wall', 'Street'], ['is', 'looking'], ['profit', 'cents', 'share', 'quarter', 'year']]	[['Analysts'], ['were', 'expecting'], ['profit', 'cents', 'share', 'quarter', 'share', 'year']]
0	882107	882059	[['Daniel', 'C.', 'Clark', 'James', 'Hargadon', 'priest', 'Bruce', 'Ewing', 'teachers'], ['are', 'awaiting'], ['trial']]	[['priests', 'Revs', 'Daniel', 'C', 'Clark', 'James', 'Hargadon', 'priest', 'Bruce', 'Ewing'], ['are', 'awaiting'], ['trial']]
1	907751	907588	[['Nets', 'Spurs'], ['are', 'crossing', 'causing', 'cringe'], ['frontiers', 'ineptitude', 'Basketball', 'Association', 'forefathers']]	[['Nets', 'San', 'Antonio', 'Spurs'], ['are', 'crossing', 'embarrassing'], ['frontiers', 'ineptitude', 'ABA', 'forefathers']]
1	248894	248865	[['taxpayers'], ['get'], ['tax', 'cuts', 'week', 'July']]	[['Australia', 'income', 'taxpayers'], ['received'], ['surprise', 'tax', 'cuts', 'week', 'Treasurer', 'Peter', 'Costello', 'night']]
1	3085795	3085540	[['Roberts'], ['said', 'was', 'briefed'], ['committee', 'week', 'likelihood', 'attack', 'Saudi', 'Arabia']]	[['Roberts'], ['said', 'said', 'was', 'briefed'], ['Fox', 'News', 'Sunday', 'committee', 'week', 'likelihood', 'attack', 'Saudi', 'Arabia']]
1	2341846	2341677	[['BofA'], ['said', 'had', 'prohibit'], ['yesterday', 'policies', 'place', 'trading']]	[['Bank', 'America'], ['says', 'prohibit', 'is'], ['policies', 'trading']]
1	2879203	2878495	[['Palm', 'Beach', 'County'], ['is', 'considering', 'adding'], ['incentives']]	[['Palm', 'Beach', 'County'], ['is', 'prepared', 'kick', 'build'], ['institute', 'campus']]
