1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
0	1688452	1688470	[['agreement', 'architect', 'Daniel', 'Libeskind', 'representatives', 'developer', 'Larry', 'Silverstein'], ['gives', 'developing'], ['architect', 'David', 'Childs', 'role', 'Freedom', 'Tower']]	[['collaboration'], ['gives', 'has', 'done', 'developing', 'is', 'be'], ['architect', 'David', 'Childs', 'work', 'Silverstein', 'role', 'tower', 'world']]
1	948905	948771	[["O'Keefe"], ['declined', 'discuss', 'have', 'been', 'detect'], ['photos', 'spy', 'satellites', 'crack', 'wing']]	[["O'Keefe"], ['declined', 'discuss', 'have', 'detect'], ['photos', 'resolution', 'cracks', 'wing', 'panels']]
1	692252	692188	[['Residents'], ['forced'], ['homes', 'Sunday']]	[['Residents', 'homes', 'houses', 'Sunday'], ['returned', 'flooded'], ['Monday', 'basements', 'floors']]
1	545646	545773	[['reports'], ['indicated', 'had', 'been', 'fired'], ['shots', 'mosque']]	[['attackers'], ['fired'], ['mosque', 'city']]
1	2934300	2934243	[['executive', 'committee', 'Board', 'Trustees'], ['issued'], ['no-confidence', 'vote', 'Goldin']]	[['executive', 'committee', 'board', 'trustees'], ['gave'], ['vote', 'confidence']]
0	1141068	1141051	[['Pentagon', 'officials'], ['said'], []]	[['Mahmud'], ['controlled', 'was'], ['access', 'Saddam', 'side']]
1	127940	127709	[['Manfred', 'Bischoff', 'EADS', 'co-chairman', 'member', 'management', 'board', 'DaimlerChrysler'], ['said', 'had', 'presented'], ['EPI', 'Pratt', 'Whitney', 'proposals']]	[['Manfred', 'Bischoff', 'EADS', 'co-chairman', 'member', 'DaimlerChrysler', 'management', 'board'], ['said', 'had', 'presented'], ['EPI', 'P&W', 'proposals']]
1	467443	467517	[['TAAD', 'SAR-x', 'chips'], ['are', 'priced'], ['quantities']]	[['products'], ['are', 'priced'], ['quantities']]
1	1489846	1489778	[['findings'], ['are', 'being', 'published'], ['today', 'Annals', 'Internal', 'Medicine']]	[['findings'], ['are', 'published'], ['July', 'issue', 'Annals', 'Internal', 'Medicine']]
1	146291	146112	[['Standard', 'Poor', 'Index'], ['shed'], ['percent', 'a.m.', 'New', 'York']]	[]
1	216483	216440	[]	[]
0	2498626	2498602	[['Mike', 'Austreng', 'editor', 'Cold', 'Spring', 'Record'], ['said', 'saw', 'wounded', 'taken'], ['student', 'school', 'helicopter']]	[['Mike', 'Austreng', 'editor', 'Cold', 'Spring', 'Record'], ['said', 'saw', 'wounded', 'airlifted', 'taken'], ['person', 'school', 'ambulance']]
1	347634	347652	[[], ['describe', 'is'], ['non-smokers', 'interest', 'determination', 'health', 'effects', 'tobacco']]	[['journal'], ['says', 'are', 'is'], ['non-smokers', 'interest', 'determination', 'health', 'effects', 'tobacco']]
1	3444814	3444661	[['photograph', 'doctor', 'son', 'Ariel', 'guitar'], ['appeared'], ['National', 'Enquirer', 'weeks', 'Harrison', 'death']]	[['picture', 'doctor', 'son', 'guitar'], ['appeared', 'died'], ['National', 'Enquirer', 'weeks', 'George']]
1	3449037	3449133	[['Inamed', 'shares'], ['closed', 'was'], ['percent', 'Nasdaq', 'percentage', 'losers']]	[['Inamed', 'shares'], ['dropped', 'was'], ['percent', 'Nasdaq', 'percentage', 'losers']]
0	745879	746177	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['gained'], ['points', 'percent']]	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['eased', 'breaking'], ['points', 'percent', 'string', 'gains']]
1	586478	586493	[['group'], ['take', 'reduce'], ['surplus', 'cash', 'm', 'TCG', 'borrowings']]	[['CCG'], ['said', 'extract', 'reduce'], ['surplus', 'cash', 'borrowings']]
1	3383800	3384248	[['Delta', 'personnel', 'Hartsfield-Jackson', 'International', 'Airport'], ['were', 'scrambling', 'find', 'move'], ['day', 'flights', 'airlines', 'passengers']]	[['Delta', 'personnel', 'Atlanta', 'Hartsfield-Jackson', 'International', 'Airport'], ['scrambled', 'find', 'including', 'move'], ['day', 'flights', 'seats', 'airlines', 'passengers']]
1	2139532	2139550	[[], ['have', 'concluded', 'be', 'replaced'], ['CEO', 'President', 'Greg', 'Parseghian', 'General', 'Counsel', 'Maud', 'Mater']]	[['Falcon'], ['said'], []]
0	453142	453099	[['Marvell'], ['expects'], ['revenue']]	[['Marvell', 'Technology'], ['reported', 'exceeding'], ['revenue', 'First', 'Call', 'estimate']]
1	1465018	1465168	[['Kraft', 'shares'], ['fell', 'close'], ['cents']]	[['Kraft', 'shares'], ['fell', 'close'], ['cents', 'yesterday', 'New', 'York', 'Stock', 'Exchange']]
0	1353169	1353351	[]	[['union'], ['banned', 'modified', 'feared'], ['import', 'food', 'consumers', 'health', 'risks']]
1	1787617	1787556	[['officials'], ['warned'], ['Monday']]	[['officials'], ['warned'], ['yesterday']]
1	2268394	2268584	[['police'], ['said'], []]	[['victim', 'New', 'Jersey', 'resident'], ['was'], ['condition', 'hospital']]
1	240387	240350	[['Campbell'], ['has', 'acknowledged'], []]	[['mayor'], ['has', 'said'], []]
1	3372296	3372332	[['period', 'June'], ['advanced', 'increased'], ['services', 'lines', 'technology', 'types', 'percent']]	[['lines'], ['increased'], ['percent']]
1	1973651	1973712	[['House', 'Deputies'], ['voted'], ['favor', 'Reverend', 'Gene', 'Robinson', 'New', 'Hampshire']]	[['House', 'Bishops'], ['gave', 'become'], ['approval', 'vote', 'Rev.', 'V.', 'Gene', 'Robinson', 'New', 'Hampshire', 'bishop']]
1	338398	338968	[['Federal', 'officials'], ['gave', 'call', 'initiate'], ['DPS', 'officer', 'FAA', 'number', 'procedures']]	[['Federal', 'officials'], ['gave', 'call', 'initiate', 'lost'], ['Texas', 'DPS', 'officer', 'number', 'FAA', 'aircraft', 'procedures']]
1	2731394	2731255	[['boys'], ['were', 'separated'], ['Sunday', 'Children', 'Medical', 'Center', 'Dallas']]	[['twin', 'boys', 'heads'], ['have', 'been', 'separated'], ['hours', 'surgery', 'Children', 'Centre', 'Dallas']]
1	1390978	1391163	[['settlement'], ['defers', 'are', 'resolved'], ['payment', 'investors', 'years', 'securities', 'lawsuits', 'brokerage', 'firms']]	[['payment', 'investors'], ['be', 'delayed', 'are', 'resolved'], ['years', 'securities', 'lawsuits', 'brokerage', 'firms']]
1	2959224	2959270	[['SCO', 'Group'], ['said', 'filed'], ['answer', 'IBM', 'court', 'filing']]	[['GPL'], ['violates'], ['U.S.', 'Constitution', 'copyright', 'export', 'control', 'laws']]
0	1378255	1377995	[['Nasdaq', 'index'], ['dropped', 'having', 'risen'], ['percent', 'percent', 'week']]	[['Nasdaq', 'index'], ['rose'], ['percent']]
0	2372859	2372881	[['Philips'], ['was', 'raising'], ['percent', 'targets', 'chip', 'sales', 'Friday']]	[['Philips'], ['was', 'saying', 'was', 'seeing'], ['percent', 'Friday', 'developments', 'U.S.', 'dollar', 'sales']]
1	3393882	3393858	[]	[['Magistrates'], ['searched', 'tried', 'question', 'find', 'had', 'left'], ['Tanzi', 'home', 'Parma', 'Wednesday', 'day', 'Italy', 'country']]
1	237165	236886	[['rule', 'bars', 'groups', 'ads'], ['support', 'attack', 'oppose'], ['candidate', 'time']]	[[], ['upheld', 'bar', 'airing', 'promote', 'support', 'attack', 'oppose'], ['rules', 'groups', 'ads', 'candidate', 'time']]
1	2277401	2277378	[['officials'], ['said', 'nominated', 'received', 'attend'], ['none', 'dozen', 'musicians', 'U.S.', 'visas', 'time', 'Grammys', 'Los', 'Angeles']]	[['officials'], ['said', 'nominated', 'received', 'attend'], ['year', 'none', 'dozen', 'musicians', 'U.S.', 'visas', 'time', 'Latin', 'Grammys']]
1	2254641	2254589	[['military'], ['said'], []]	[['officials'], ['told'], ['Associated', 'Press']]
1	781342	781555	[['Xerox', 'shares'], ['closed'], ['cents', 'New', 'York', 'Stock', 'Exchange']]	[['Xerox', 'shares'], ['rose', 'close'], ['cents', 'New', 'York', 'Stock', 'Exchange']]
0	2396342	2396238	[[], ['suggest', 'give'], ['exchange', 'powers']]	[[], ['has', 'does', 'oversee'], ['jurisdiction', 'pay', 'exchange', 'powers']]
1	354039	353906	[['gunfire'], ['rattled', 'borders'], ['windows', 'Qadesiyah', 'neighborhood', 'area', 'quarter']]	[['Automatic', 'gunfire'], ['rattled', 'borders'], ['windows', 'Qadesiya', 'neighborhood', 'midday', 'today', 'area', 'quarter']]
1	2815623	2815848	[['Southwest', 'U.S.', 'discount', 'airline'], ['said', 'had', 'found'], ['Friday', 'inspections', 'fleet', 'planes', 'items']]	[['Southwest'], ['said', 'completed', 'found'], ['inspections', 'fleet', 'aircraft', 'items']]
0	1708629	1708560	[['vulnerability'], ['affects'], ['Windows', 'NT', 'NT', 'Terminal', 'Services', 'Edition', 'XP', 'Windows', 'Server']]	[['Microsoft'], ['issued', 'affects'], ['patch', 'vulnerability', 'Windows', 'NT', 'Windows', 'NT', 'Terminal', 'Services', 'Edition', 'Windows', 'Windows', 'XP', 'Windows', 'Server']]
0	3065731	3065834	[['FBI'], ['learned', 'had', 'lived'], ['hijackers', 'Awadallah', 'San', 'Diego']]	[['government'], ['charged', 'knew', 'lived'], ['Awadallah', 'hijackers', 'San', 'Diego', 'area']]
0	749633	749912	[[], ['need', 'change', 'rethink'], ['habits']]	[[], ['urged', 'avoid', 'change', 'rethink'], ['employees', 'complacency', 'habits']]
0	1466172	1466251	[['panel'], ['said', 'were', 'have', 'built'], ['NASA', 'cameras', 'others', 'view', 'buildings']]	[[], ['said', 'built'], ['buildings']]
1	701402	701449	[]	[]
1	3076578	3076653	[['denomination', 'Episcopal', 'Church', 'members'], ['is'], ['U.S.', 'branch', 'Communion']]	[['Episcopal', 'Church', 'members'], ['is', 'has'], ['branch', 'Communion', 'adherents']]
1	358546	358608	[[], ['means', 'is', 'continue', 'brighten'], ['planet', 'season', 'years']]	[['planet'], ['continue', 'brighten'], ['years']]
1	1194276	1193886	[]	[]
1	2383845	2383877	[['core', 'CPI'], ['was', 'compared'], ['percent', 'month', 'rise', 'percent', 'July']]	[['core', 'CPI'], ['is', 'seen', 'rising', 'matching'], ['percent', 'July', 'figure']]
1	1777871	1777960	[['matriarch', 'birthday', 'month'], ['was', 'thanked'], ['yesterday', 'generosity', 'model', 'actor', 'Sarah', "O'Hare", 'National', 'Breast', 'Cancer', 'Foundation', 'patron']]	[['matriarch', 'birthday', 'month'], ['was', 'thanked'], ['yesterday', 'generosity', 'actress', 'Sarah', "O'Hare", 'National', 'Breast', 'Cancer', 'Foundation', 'patron']]
1	2290718	2290988	[['researchers', 'Imperial', 'College', 'London'], ['had', 'shown', 'suppress'], ['hormone', 'appetites', 'people']]	[['Bloom', 'colleagues'], ['had', 'shown', 'curb'], ['hormone', 'PYY3-36', 'appetites', 'people']]
1	3046158	3046275	[['Voyager'], ['lags'], ['miles', 'Voyager']]	[['Voyager'], ['was', 'launched'], ['September', 'days', 'companion', 'Voyager']]
1	3015236	3015328	[['film'], ['stars'], ['James', 'Brolin', 'Mr.', 'Reagan', 'Judy', 'Davis', 'Mrs.', 'Reagan']]	None
0	405201	405182	[['Wind', 'River'], ['cut', 'reducing'], ['costs', 'operating', 'expenses', 'percent']]	[['Operating', 'expenses'], ['fell'], ['percent', 'quarter', 'year']]
1	2164195	2164454	[['Advani'], ['said', 'prove', 'handing', 'wanted'], ['Pakistan', 'sincerity', 'suspects', 'New', 'Delhi', 'connection', 'bombings', 'India']]	[['Advani'], ['said', 'prove', 'handing', 'wanted'], ['Pakistan', 'sincerity', 'suspects', 'New', 'Delhi', 'bombings']]
1	2501607	2501591	[['judge'], ['disconnected', 'was', 'take', 'saying', 'created', 'lacked'], ['do-not-call', 'list', 'days', 'effect', 'agency', 'authority']]	[['judge'], ['struck', 'slated', 'take', 'ruling', 'had', 'create'], ['do-not-call', 'registry', 'effect', 'Oct.', 'Federal', 'Trade', 'Commission', 'authority', 'list']]
1	1571089	1571025	[['U.S.', 'Conference', 'Board'], ['said', 'hit', 'falling'], ['measure', 'business', 'confidence', 'quarter', 'survey']]	[['Conference', 'Board'], ['said', 'had', 'fallen', 'improved'], ['measure', 'business', 'confidence', 'quarter', 'quarter']]
0	921805	921755	[['SPX'], ['was'], ['points', 'percent']]	[['IXIC'], ['gained'], ['points', 'percent']]
1	2338980	2338968	[['computer', 'hacker', 'arrest', 'warrant', 'complaint', 'New', 'York', 'defender', 'California'], ['said'], ['Friday']]	[['defender', 'California'], ['said'], ['Friday']]
1	3332052	3331940	[['New', 'York', 'City'], ['get', 'estimated', 'compared'], ['tax', 'revenue', 'bonuses', 'year', 'year']]	[['New', 'York', 'City'], ['collect', 'estimated', 'compared', 'collected'], ['tax', 'revenue', 'bonuses']]
1	1953719	1953643	[['DeVries'], ['be', 'released', 'was', 'convicted'], ['jurisdiction']]	[['DeVries'], ['was', 'be', 'returned', 'was', 'convicted'], ['San', 'Jose']]
1	1308432	1308295	[['Whitney'], ['said', 'evacuated', 'had', 'been', 'scheduled', 'beginning'], ['officials', 'YMCA', 'camp', 'host', 'people', 'Sunday']]	[['Whitney'], ['said', 'evacuated', 'were', 'expected', 'arrive'], ['officials', 'camp', 'people', 'Sunday']]
1	3335514	3335455	[['inquest', 'car', 'crash', 'Princess', 'Diana', 'January', 'royal', 'family', 'coroner'], ['announced'], []]	[['Royal', 'Family', 'coroner'], ['announced'], ['yesterday']]
1	1424734	1424584	[['United', 'Nations', 'Secretary-General', 'Kofi', 'Annan'], ['suggested', 'lead', 'stop', 'fighting'], ['Monday', 'United', 'States', 'force', 'government', 'forces', 'rebels', 'Liberia']]	[['U.N.', 'Secretary-General', 'Kofi', 'Annan', 'Saturday'], ['dispatch', 'halt', 'fighting', 'has', 'killed'], ['force', 'Liberia', 'government', 'rebel', 'forces', 'hundreds']]
0	750991	751125	None	[['FCC', 'chief', 'Michael', 'Powell'], ['presides'], ['hearing', 'Monday']]
0	773545	773722	[['MessageLabs', 'e-mail', 'servers', 'customers', 'world'], ['said', 'had', 'filtered'], ['e-mails', 'countries', 'Thursday', 'morning']]	[['Messagelabs', 'e-mail', 'servers', 'customers', 'world'], ['has', 'labeled', 'reports'], ['worm', 'risk', 'infections', 'countries']]
0	582699	582690	[['Enron', 'spokesman', 'Eric', 'Thode'], ['said'], []]	[['Enron', 'spokesman', 'Eric', 'Thode'], ['declined', 'comment'], ['mediation', 'order']]
0	381394	381254	[['Veritas'], ['said', 'buy', 'Restore'], ['customers', 'Bare', 'Metal', 'Windows', 'client', 'Unix', 'client']]	[['Metal'], ['be', 'said', 'cost'], ['mid-June', 'Veritas', 'Windows', 'client', 'Unix', 'client']]
0	350042	350051	[['Officials', 'Microsoft', 'Lindon', 'SCO'], ['be', 'reached'], ['comment']]	[['Microsoft', 'Europe'], ['be', 'reached'], ['comment']]
1	2763475	2763440	[[], ['did', 'was', 'removed', 'accompanied', 'visits'], ['feeding', 'tube', 'afternoon', 'Rev.', 'Thaddeus', 'Malanowski', 'priest', 'Mrs.', 'Schiavo']]	[[], ['did', 'had', 'been', 'removed', 'accompanied', 'visits'], ['visit', 'feeding', 'tube', 'Rev.', 'Thaddeus', 'Malanowski', 'Roman', 'Catholic', 'priest', 'Mrs.', 'Schiavo']]
1	3437671	3437440	[[], ['is', 'expected', 'ask', 'keep'], ['banks', 'week', 'company']]	[[], ['is', 'expected', 'ask', 'pay', 'keep'], ['lifeline', 'suppliers', 'company']]
1	327456	327366	[['Economists'], ['said', 'raised', 'cut'], ['odds', 'rate', 'Fed', 'meeting', 'June']]	[['Economists'], ['said', 'raised', 'reduce'], ['concerns', 'odds', 'Fed', 'rates', 'meeting', 'June']]
1	3255139	3255157	[['company'], ['had'], ['operating', 'loss', 'half']]	[['company'], ['lost'], []]
0	1798982	1799475	[['officials'], ['said', 'sat'], ['Sgt.', 'Ruben', 'Contreras', 'family', 'Tuesday']]	[[], ['thanked', 'was', 'sitting'], ['boyfriend', 'Sgt.', 'Ruben', 'Contreras', 'stage']]
1	607991	607825	[['DJI'], ['jumped'], ['points', 'percent']]	[['Dow', 'Jones', 'average'], ['was'], ['percent']]
0	582690	582670	[['Enron', 'spokesman', 'Eric', 'Thode'], ['declined', 'comment'], ['mediation', 'order']]	[[], ['think', "'s"], ['news']]
1	1794122	1794228	[[], ['said'], []]	[['percent', 'children', 'ages'], ['were'], []]
1	737789	737933	[[], ['get'], ['years', 'prison', 'fines']]	[['charges'], ['carry'], ['years', 'prison', 'fines']]
1	3277346	3277330	[['revenue'], ['increased'], ['percent', 'year', 'year', 'quarter']]	[['McArthur'], ['said', 'increased'], ['revenue', 'percent', 'Q3']]
1	1583456	1583736	[['board', 'member', 'Scott', 'Hubbard'], ['said'], []]	[[], ['have', 'found'], ['smoking', 'gun']]
1	3159648	3159697	[['researchers'], ['have', 'found'], []]	[['doctors'], ['reported'], ['Saturday']]
0	795984	795913	[['legislation', 'House'], ['amend'], ['state', 'takeover', 'law']]	[['state', 'House', 'Thursday'], ['approved', 'intended', 'clarify'], ['legislation', 'Michigan', 'takeover', 'law']]
0	3075693	3075784	[[], ['said', 'was', 'taken'], ['child', 'Nassau', 'County', 'Medical', 'Center', 'observation']]	[['boy'], ['was', 'taken', 'said', 'was', 'doing'], ['Nassau', 'University', 'Medical', 'Center', 'staff']]
1	3085147	3085018	[['airline'], ['said', 'showed', 'were', 'helping', 'offset'], ['results', 'recovery', 'programme', 'initiatives', 'deterioration', 'revenues']]	[[], ['said', 'showed', 'were', 'helping', 'offset'], ['today', 'results', 'programme', 'measures', 'deterioration', 'revenues']]
0	1279909	1279881	[['Dow', 'Jones', 'average'], ['was', 'rose'], ['points', 'Nasdaq', 'index', 'points']]	[['Dow', 'Jones', 'average'], ['was', 'fell'], ['points', 'Nasdaq', 'index', 'points']]
1	347017	347002	[]	[]
1	1592037	1592076	[['Lee'], ['said', 'believes', 'intended', 'trade', 'naming'], ['Viacom', 'name', 'Spike', 'TV']]	[['Spike', 'Lee'], ['believes', 'intended', 'trade', 'calling', 'according', 'read'], ['Viacom', 'name', 'venture', 'Spike', 'TV', 'statement', 'court', 'Tuesday']]
1	2319051	2319099	[['nations', 'initiative'], ['are'], ['Britain', 'Germany', 'Italy', 'Netherlands', 'Poland', 'Portugal', 'Spain']]	[['nations', 'PSI'], ['include'], ['Germany', 'Italy', 'Netherlands', 'Poland', 'Portugal', 'Spain', 'Britain']]
1	1653312	1653243	[['Grella'], ['said'], []]	[['Accusations', 'activity'], ['are', 'made'], ['today', 'Democrats']]
0	487931	488007	[['euro'], ['was', 'hitting'], ['franc', 'percent', 'session', 'mid-2001', 'session']]	[['euro'], ['was', 'hitting'], ['franc', 'mid-2001', 'session']]
1	1257237	1257412	[]	[]
0	3013483	3013540	[['Singapore', 'Prime', 'Minister', 'Goh', 'Chok', 'Tong'], ['says', 'plays', 'including', 'managing'], ['China', 'role', 'integration', 'Asia', 'stresses', 'strains', 'countries']]	[['Singapore', 'Prime', 'Minister', 'Goh', 'Chok', 'Tong'], ['said', 'plays'], ['China', 'role', 'integration', 'Asia']]
1	666384	666485	[['court', 'Monday'], ['reversed'], ['decision', 'court', 'U.S.', 'Circuit', 'Court', 'Appeals']]	[['court'], ['reversed'], ['decision', 'court', 'United', 'States', 'Court', 'Appeals', 'Ninth', 'Circuit']]
1	838787	838830	[['Mauritania'], ['became', 'establish'], ['Arab', 'League', 'state', 'relations', 'state']]	[[], ['is', 'hold'], ['states', 'Arab', 'League', 'relations', 'Israel']]
1	1196004	1196099	[['St.', 'Joseph'], ['has'], ['restaurants', 'boutiques', 'offices']]	[['St.', 'Joseph'], ['features'], ['restaurants', 'boutiques', 'offices', 'beach', 'front']]
1	2340480	2340449	[['client', 'component', 'Microsoft', 'Windows', 'Rights', 'Management', 'Client'], ['is', 'posted'], ['Microsoft', 'download', 'Tuesday']]	[['Microsoft'], ['released'], ['Windows', 'Rights', 'Management', 'Client', 'software', 'client', 'download', 'week']]
1	2020252	2020081	[['worm', 'attacks'], ['computers', 'hole', 'operating', 'system', 'issue', 'Microsoft', 'July'], ['had', 'warned'], []]	[['Microsoft'], ['warned'], ['July']]
1	1799157	1799761	[['residents'], ['had'], ['nothing', 'praise', 'Pte', 'Lynch']]	[['residents'], ['had'], ['praise', 'Lynch']]
1	1387945	1388069	[['Justices', 'Stephen', 'Breyer', 'Sandra', 'Day', "O'Connor", 'Anthony', 'Kennedy'], ['disagreed'], []]	[['Justices', 'Anthony', 'Kennedy', 'Sandra', 'Day', "O'Connor", 'Stephen', 'Breyer'], ['dissented'], []]
1	2965237	2965069	[['air'], ['moved', 'brought', 'had', 'forced', 'flee', 'threatened'], ['Colorado', 'Thursday', 'precipitation', 'wildfires', 'thousands', 'homes']]	[['air'], ['moved', 'raising', 'battling', 'forced', 'flee', 'threatened'], ['Colorado', 'hopes', 'firefighters', 'wildfires', 'thousands', 'hundreds', 'homes']]
